name,company,area,min_salary,max_salary,description,link
金融实习生,青萍之微,成都·武侯区·中和,3.0,3.3,按照公司规定执行策略按照策略提高自身水平，实现公司产品价值提升本岗位仅接受实习生，实习期表现良好，可转正，转正工资6-8K招25届毕业生，要求时间稳定，且后期可以转正留用，不提供短期实习。,https://www.zhipin.com/job_detail/02d61e6e86cbc9771HZ43tu6FlZU.html?lid=4WmKvkdU3Ra.search.26&securityId=8gmuWgRlQDC1y-O1uGl3yN2fDstX0OrbPZKdI6GmxMvCjG9afEnCa7LRG_c6ob4wYZAgaDAxQzkZw-QEgHVPO_F02sewEGGFTKWDxReklLTTNwjhBeWH&sessionId=
IT 实习生,普华永道,成都·武侯区·新会展中心,3.0,4.2,"为公司IT部门提供后台支持服务. 包括,但不限于：用户帐户管理和用户访问权限管理电话系统管理在校生，技术支持相关经验者优先具有良好的问题分析和解决能力紧跟IT技术发展，愿意接受新的事物能自我学习，在高强度压力下独立工作具有良好的英语书面表达能力对微软Office办公软件熟练者优先有对微软活动目录管理，IBM notes邮件服务，Avaya电话系统支持经验者优先熟悉IT安全管理者优先粤语精通者优先",https://www.zhipin.com/job_detail/44b5780a4b550e7f1Xxz0tu8ElZV.html?lid=4WmKvkdU3Ra.search.143&securityId=bOrp5cJJ3jCZj-61xRbVB-l4HoObg5a-z1TKRPlmXen5goLZNxi1_rf5eVpBZ9eWzt7mxxS3SLpibSmrDFoF4GormoHWcbhlqgSBbKVFy_JtHriQ&sessionId=
行政实习生,天奥测控,成都·郫都区·高新西,3.0,4.5,岗位职责：1、协助业务部门进行日常文件管理与整理工作。2、对已归档项目文件进行著录和上传。2、完成领导交办的其他工作。岗位要求：1、熟练使用office等办公软件。2、本科及以上学历，管理类、物流类等相关专业；3、具有良好的文字功底和良好的工作态度；4、工作时间9:00-17:30。5、实习薪资按月计算，2k-2.5k/月。,https://www.zhipin.com/job_detail/0763b87ed3b66b5c1X192tW9EFdW.html?lid=4WmKvkdU3Ra.search.27&securityId=LfT0ZMrEEm5cx-Z1ylwduHqpV56v6povyDxqd-U7EOb2sgQ6ckK_oT4GN-QVnkzVBo7PT3mh4UkalsIxC2eQYyieIGnOu-Yg6TMUG4KusOeP4bQH4Mo~&sessionId=
工程 实习生,圭目,成都,3.0,3.6,职位描述：1、配合业务部门整理与归档检测数据；2、在数据分析工程师指导下完成图像缺陷标注和汇总工作；3、参与工程项目CAD图件成果编制。任职资格：1、学历大专及以上理工科专业应届生，接受大二、大三、大四学生；2、有较强的学习能力，服从工作安排；3、有责任心，有良好的沟通能力和团队精神；4、态度认真积极，工作细心耐心；5、熟练使用word、excel等常规办公软件，熟练使用CAD者优先；,https://www.zhipin.com/job_detail/f246f8dfd45998441nN_39S8EVpR.html?lid=4WmKvkdU3Ra.search.142&securityId=0SiIvOfUnDOwq-W1kIe7nG3VMYMrcvuVWDObenZYVjyRyrOYB4fWiI-T6KSpLGp9gf2Rj1unSoskrCuM1ahpF9LwY5-kJVSy59DtG3i0JZrKQp2PlA~~&sessionId=
销售实习生（小白易上手）,彩沣家具,成都·金牛区·人民北路,3.0,4.0,职位详情：岗位职责：1、负责公司源氏木语展厅家具家居产品销售、客户接待及客户服务工作。2、按照公司产品视觉陈列要求，维护并跟进做好门店的日常陈列及展示工作。3、定期回访门店顾客，保持良好的联系与沟通，为客户提供专业的销售服务。 4、完成经理安排的其他工作。任职要求：1．25岁以上（男女不限），高中及以上学历（优秀者可适当放宽）1、有亲和力，性格开朗，沟通表达能力较好，有主动服务意识。2、工作经验不限，有销售经验为佳。3、会基础的电脑操作。欢迎应届大学毕业生，我们不怕没经验，只怕啃老族。待遇：面议实习生可以进店面议    全勤月休四天我们的优势：1．源氏木语是新零售品牌，区别于其它传统品牌模式销售，简单易上手，特别欢迎无行业销售经验的年青小伙伴。2．不需要电销，店面客户接不赢，你只要有足够工作热情，成长，挣钱变得很简单。3．工作环境舒适，四季空调环境，可以每天穿得美美哒，不会因流汗晕妆，不会因寒冷而穿得臃肿。4．工作时间体贴：早班上班时间晚，中班上班，上午有半天属于我们自已。5．交通便捷工作，人民北路地铁站下来就到店了。工作时间：早班：上午：10：00-18:00                  中班：下午：1：30-9：30工作地点：成都金牛万达广场三搂3036AA源氏木语店联系人：王克文 *********** （微信同号）,https://www.zhipin.com/job_detail/5296934f712ecad91Hdz3dm1EVtW.html?lid=4WmKvkdU3Ra.search.134&securityId=O84rCXbSPvqgl-81XbghaBqWe4hRLxBr4CJ0fwuXlGUp4pNY3ZFlDYDsBuNdwIfiLxOEvC7i2iP8c5Sx-Xb9J8xjg2bnK7P5TBMD-T_nrFSpOqCLzbOX&sessionId=
日语实习生,艾欧比,成都·武侯区·银泰城,3.0,3.9,工作职责：1.负责编辑和上传日语网站的基础文案内容（我们会提供详尽的入职培训）；2.负责YTB视频的搬运和剪辑工作；3.负责日语文本的翻译工作，确保准确、无误并符合我们的语言标准；4.负责我们日语Twitter的日常运营；5.完成由上级指派的其他相关工作任务。我们期待你是：1.本科及以上学历，24届、25届在校生；2.拥有日语N2或同等级别的证书，具有优秀的日语写作能力；3.具备良好的沟通和协调能力，责任心强，学习能力出众；4.对文案创作和视频制作心怀热情，熟悉或活跃于海外社交平台者将优先考虑；5.这是一个实习职位，需要每周至少工作4天，实习期至少3个月。能尽快上岗，并对长期合作有意向者将获得优先考虑。我们提供你：1.日语语言能力的锻炼平台；2.导师一对一悉心指导；3.完善的培训机制。公司中文网址：https://cn.imobie.com/日语站网址：https://www.imobie.jp/,https://www.zhipin.com/job_detail/be98741412f977941HR53du_EVJQ.html?lid=4WmKvkdU3Ra.search.30&securityId=QSuxga2Bi132W-j1haqAft5RNpmVqyuVWdIejvUfNlRx5lxMBqEjVoSZBHNmULL9v9ojfhcaP4H9d4nI6NodqnrkVJoRXDNXRx2E7XTfXIrrQ28qYVm-Rmj3lMIkqS1F35l08kt_CFlfZTAez4QtOg~~&sessionId=
客服实习生,完美世界,成都·双流区·华阳,3.0,4.0,招聘25届同学，招聘7人你的工作内容：1、你将通过语音或文字的形式对客户提出的问题给予专业性的回答。例如提供账号、活动、服务流程及产品信息等方面的答疑及引导~带给客户全面、准确、快速、便捷的服务；2、你还需要倾听用户心声，了解用户需求，收集他们的理性建议和关于APP反馈信息，并协助技术人员处理相关问题；3、你将对我们的APP产品及流程问题进行分析、总结，并为此出谋划策，和每一个完美er一起帮助它变得越来越完美。我们需要这样的你：1、大专及以上学历，有相关工作经验者可适当放宽；2、语言表达流畅，熟悉计算机操作，打字速度50字/分钟以上；3、具有优秀的服务意识、良好的倾听和理解能力、不错的应变素质；4、亲和力强，吃苦耐劳，积极主动，阳光热忱，乐于合作；5、能适应倒班制工作，上五休二，月休8-10天；6、会玩游戏，愿意在游戏行业发展，了解基本的游戏玩法优先考虑。说明：1、该岗位不带销售性质，只负责客户咨询问题解答，无需烦恼承担销售压力；2、薪酬按月计算，基本薪酬：2500元/月+补贴（500元/月）+夜班补助（50元/个，23点下班的班次即可享受）；3、班次：组内轮班制排班；4、入职即购买商业保险，完善的带薪培训体系，即使是新人小白也完全不用担心。整洁明亮的工作环境以及丰富有趣的团建活动。还有健身房、太空舱、咖啡果汁无限畅饮。5、公司地址：天府软件园C8完美世界6、公司可以为实习的小伙伴提供实习证明（需实习至少满足3个月及以上）。有需要可提前告知~,https://www.zhipin.com/job_detail/7ae751c72cac36e41HB60t61EVdQ.html?lid=4WmKvkdU3Ra.search.31&securityId=BquWuh1F3LIk9-Q1W8k9Ef2awIRdatLdyIzyJ4pqgjsLi4i4NQCAI1QZxvtJVzda56RbXx4yDD_hjUceQxwLOjVFClwe0wLIPISawrFIOwBH-s4~&sessionId=
测绘/遥感/地理信息科学实习生,汉盛源科技,成都,3.0,4.0,"岗位职责：1.使用ARCGIS，处理无人机，遥感影像矢量化地块。2.使用南方CASS画地形图。任职要求：1.全日制本科及以上学历，大三学生（25届学生）；2.测绘工程、地理信息科学、遥感科学与技术等相关专业。3.工作认真负责，做事积极主动，执行能力强。4.善于学习、刻苦钻研、作风严谨，有精益求精的专业态度。5.身体健康，吃苦耐劳，无不良嗜好。6.熟悉使用CAD,Arcgis，ENVI等专业软件和Office等办公软件。薪资福利待遇：1.综合薪资为3000元/月，薪资参与绩效考核。2.有绩效工资及项目提成奖励，公司有明确成熟的绩效提成方案；3.工作时间：早九晚六、周末双休，法定节假日休。",https://www.zhipin.com/job_detail/6bdc33ab67a0dfaa1HB_3t-1GVRU.html?lid=4WmKvkdU3Ra.search.133&securityId=agbKn5SOYl5EO-q1wZWJrnUX5wjgx0tqNGE8W3q_trOAW2P9Pw5buSDRG4_r03hMpS_WCeZeY43GKYUwfoQK7l3djOjfcH-sBcRNseWxbzAYxB6tkbw~&sessionId=
数学实习生,卓拙科技,成都·武侯区·中和,3.0,4.5,【公司亮点】提供实习证明、免费三餐+下午茶+自助咖啡、当月发当月工资、提供办公设备、地铁口附近、生日节日福利、不加班- 关于公司及岗位信息，您可查看岗位介绍（很详细哦）或通过社媒渠道搜索了解【公众号】搜索“卓拙科技”，了解办公环境、企业故事【小红书】搜索“吃在卓拙”，了解每日什么承包你的胃【小红书】搜索“卓拙打工日记”，从打工人视角看公司【抖音】搜索“卓拙科技”，了解公司相关活动信息【到岗时间】可尽快到岗，实习至少2个月及以上，每周至少到岗3个工作日及以上【工作时间】工作时间：9:00-12:00 13:00-18:30- 早餐：预留充足就餐时间- 午餐：11:50开启- 下午茶：15:30开启- 晚餐：18:30开启除法定假日外，需每周至少出勤3个工作日及以上，不加班【岗位职责】海外全年龄段学生的C端数学引擎1、负责检查核对海外导师的解题正确率&答题规范（难度以海外初高中为主）2、项目组安排的其他临时性工作请注意：该岗位只涉及解题，不涉及与学生对接【岗位要求】1、统招本科及以上，专业不限，理工科专业优先2、擅长数学3、大学英语四级及以上4、能接受工作时间【面试流程】1、简历筛选→电话沟通→线上笔试→电话/现场面试→HR谈薪→Offer Letter2、流程看似很长，但是我们效率超高的！【卓拙简介】卓拙科技成立于2012年，于2017年完成5000万A轮融资、2020年荣获成都高新区“瞪羚企业”、“高新技术企业”称号。卓拙团队以技术导向，致力于国际网络数据传输，目前已有1亿+的全球用户正在使用卓拙产品提供的服务，同时，卓拙坚持创新，多条不同类型的产品线并行，将打造更多具有价值的互联网产品。【卓拙文化】使命：以技术为驱动，打造更快更稳定的公共网络环境，为每一个人提供流畅的网络速度价值观：一致、专业、进攻！【加入卓拙】有价值：我们致力于国际网络数据传输，为全球用户，打造更快、更稳定、更安全的的网络环境有成长：拙而不卓，追求技术前沿和技术创新，专注和Geek是我们笃行的关键词有发展：我们不拘一格，专业为先，既有年轻的合伙人，也有广泛的授权机制【在卓拙，你将获得】虽小但精的团队：现团队有100+成员，各种隐秘技术大牛，扁平高效结果导向的氛围：互联网技术氛围浓厚，理性讨论和解决问题活泼机智的伙伴：90后大军，年轻而专业的团队，专注工作，拒绝勾心斗角硬核稳定的硬件：万兆网线到工位结合超快无线设备整洁宽敞的环境：2008平新办,https://www.zhipin.com/job_detail/2b9b698e989dc9f71HB93dS6EVdW.html?lid=4WmKvkdU3Ra.search.35&securityId=P2VmcLuppuVvv-Y1r5o3eYCXZ7UBxkeRxZLTfONb9u7v41Nu1bs_CasU7UfpNDnWYbB626XHDUrlZnnWMLnvZ98NO0yx2mWlk9DtF7HJiMYMRmQ~&sessionId=
公司财务实习生,吉米奈,成都·新都区·保利公园,3.0,4.5,1. 负责公司的各项财务数据管理跟踪记录2. 与代账公司对接完成公司各项财务税务合规申报3. 要求24年或者25年应届生，财务相关专业4. 性格外向，英语读写水平优秀4. 有基础薪资,https://www.zhipin.com/job_detail/37d3e5dc1b00813f1HB_2dy9EVVS.html?lid=4WmKvkdU3Ra.search.36&securityId=4zCa9MVx0HfQc-o1W5afQChqhC3RGLcG9kq7tO9B_pBIZJQLYyjtNUsWnBLpd1X0RxJqEdJJbxyaaOM0Z59TbT3GOy5AK87LonfEy4gLVnilyj1UTBfc&sessionId=
国际新闻编辑(实习生),锅牛互娱,成都·武侯区·红牌楼,3.0,6.0,我们是西南商报旗下新媒体部，主要负责国际热点新闻挖掘与内容制作。 岗位职责： 1.撰写和编辑全球热点时政新闻 2.收集新闻素材，整理筛选资料 3.完成新闻稿与校对 岗位要求： 1.新闻编辑专业毕业或在读生 2.具备较强的写作能力 3.对热点内容和爆款新闻有一定的灵敏度岗位待遇:1.试岗期3天2.试用期三个月，3天试岗期将计入试用期3.试用期无责任底薪2.5K4.转正后底薪3K加提成5.实习生可提供实习证明6.本岗位单休，节假日调休7.上午8:30～12:00 下午14:00～17:00（完成本日工作后可提前下班),https://www.zhipin.com/job_detail/67318a1633fb62c31nZ409y0EVRQ.html?lid=4WmKvkdU3Ra.search.132&securityId=4K8jHB3cUTmKe-O1DYIk_XxIi9Q6hczkebZfyr-Jz1o89VBT66NCkJwy3q3k1sjNLSbdnDUuGj24guny41xLV85KCq_dbNdHHyFKP6afnUOTLNA-tww~&sessionId=
新媒体编辑实习生,成都翼联,成都·成华区·龙湖三千集,3.0,4.5,一、职位描述	1、独立完成微信公众号文章内容运营，内容编辑，选题调研，营销文案策划等工作；	2、根据需求，撰写商业文案；	3、能够独立自主的归纳编辑工作所需资料、技巧，提出问题并解决，脚踏实地提高工作效率；	4、完成运营计划、数据统计分析工作等。		二、职位要求	1、25年毕业优先，有微信公众号软文编辑和公众号后台操作经验；	2、较强的专题策划、信息采编整合和写作能力；	3、性格开朗，具备较强的责任心和工作积极性，有较强的团队协作意识，抗压能力强；	4、有想法拥有较好的文案创意写作水平，在配图排版上有一定的审美。,https://www.zhipin.com/job_detail/3e5f792e3dc3616f1HR509q4GFJR.html?lid=4WmKvkdU3Ra.search.77&securityId=JZNwidr6z8FRO-h1B6eeBbpisMgroEzNEJNzsrG2thX1T0VSGOOZPph43L5PB69xAb9RUi8eqa78OUq5gaZ7ZcWb7rcMpDpTPlAWu1tqKexvQudn&sessionId=
骡马市必胜客招募日结2.5-18日120/天,百胜中国成都公司,成都·青羊区·骡马市,3.3,3.6,工作周期：2024-06-18~2024-09-01每周工期：无要求工作时间：不限工作时段：不限结算方式：日结招聘截止时间：2024-09-01必胜客总部直聘全职兼职服务员，必胜客门店就近分配，时间地点您决定，欢迎您的加入!福利待遇：1.必胜客门店就近分配，无试用期，无押金2.上班员工享受企业内部专享特惠员工餐3.全职入职当月购买五险一金，每年享5天带薪年假；兼职工作时间灵活，可根据您的空闲时间和餐厅需求进行排班，4-8小时均可。5.学生兼职可提供实习证明，体验制度成熟的管理运作模式，大专学历在毕业前可升迁为储备经理。要求每周可提供2-3天（不满足条件请勿投递简历）6.有大量社会兼职岗位空缺（有健康证优先）,https://www.zhipin.com/job_detail/7175b7bc23c0ae611Hd50tu1GFRZ.html?lid=4WmKvkdU3Ra.search.118&securityId=NaaW5sX29loN0-m1qGqTR3392CZbwFC97nc4j8d3mr_6_bach4AYKQhtAYMNIpwhGpc7l9orX1Hgjkf3-M_-NDC8_PaHmkFo8V8vctdf9_LciKo_2es~&sessionId=
数据标注（25/26届）,数聚智造,成都·双流区·华阳,3.3,3.6,"（可根据课表排班，不固定每周天数，但每月到岗天数需满10天，至少出勤三个月）任职要求:1、专科及以上学历;2、熟练操作电脑,熟悉Word、Excel等办公软件;3、团队协作能力佳，做事认真负责;4、掌握python优先5、有标注经验的优先;6、计算机、数学等专业优先;工作职责:1、数据标注团队管理与培训、任务分配、数据质量把关;2、使用标注软件,根据要求对图片或视频进行标注与修改,包括框选、属性输入等;3、数据采集,以拍照和录视频的形式采集数据;4、图片筛选,从大量图片中挑选出特定图片;6、其他数据整理相关工作;",https://www.zhipin.com/job_detail/c794f5815e3e35d41HBz39q_E1NR.html?lid=4WmKvkdU3Ra.search.114&securityId=STSEiEzGQwzCo-X1gqSfVlMDTKQkgHEQhs4WjEKT24722w7QSdfr2E2Wvq0JQKtv_Qmk7dokHjLqF5vCQODi4NTdnfHTqSZ756hLJFLTyHYORFay_oH2&sessionId=
物业前台实习生,万科物业,成都·郫都区·红光镇,3.3,3.6,岗位职责:1、负责物业前台接待来访业主，接受业主咨询、投诉，做好相应处理2、负责物业前台收费、办理装修、过户手续、资料存档等;3、负责物业前台值班记录工作、客户意见收集工作、客户投诉处理反馈工作及相关回访工作:4、负责协助客服管家催缴辖区内客户管理费;5、完成上级交办的其它工作。任职资格: 1、大专学历及以上，物业管理专业优先，大学未毕业生。2、踏实认真，有-定的抗压能力;良好服务态度和服务意识，亲和力佳3、提供住宿，月休6天，上班时间：早九晚六每天112元4、只要25届应届生,https://www.zhipin.com/job_detail/61e3bff639a1dd7e1Hd_2NW9FFRR.html?lid=4WmKvkdU3Ra.search.78&securityId=sYlQtMdoJuDX8-y1avuf4eUma2zVmNYiEONAzZerIlCFItnpmRp_ZSqrfapQms58dwNPj1foUn8gOy1q9Nsg7HjVvrp5JGe1ugUyQnwNI0GKx_DjTHXiriAt4MTDRb4ykDWwUbv9llaWwMaMWUs6tTw~&sessionId=
实习生  无责4000+包住   提供实习证明,仟翔科技,成都·青羊区·太升路,3.6,4.5,你的加入可以给我们带来新鲜的活力，我们同样也可以赠你无限的发展空间！！！重点：本公司直招，不是中介，不会向你收取任何费用！！！1.无责底薪4000+500奖励+提成+奖励，月入过万不是梦，只需要你向我打个招呼，奖金就拿到手软，荷包都装不下！2.免费提供住宿+带薪年假+不定期团建聚餐+节假日福利3.岗位内容：帮助宣传推广各类平台，公众号，小程序等的福利活动，不销售实际产品哦。有人教有人带。4.工作时间：早8点30晚6，不加班。5：地址：世界贸易中心A座801,https://www.zhipin.com/job_detail/c107228deecd6bce1HB52t-1F1NW.html?lid=4WmKvkdU3Ra.search.149&securityId=ZVkdZCymJ0VbO-d1D2I_zHegIa7bLfgXPwzKflDkL9OEmpj5-Bn4zyi8uzbuQNbM4Lwrac6rBmS-ZX-oFGA6SnYSJZ3DMSbvHJ7ZPjPL3BauIgSvAa0~&sessionId=
项目助理实习生,ECI创思立信,成都·武侯区·肖家河,3.6,4.8,实习工作内容：1. 协助 整理游戏团队LQA业务线一系列文档，包括 LQA 测试用例、游戏安装包、语言包、 LQA bug 单等项目资料 2. 协助在项目管理平台进行相关操作 3. 协助进行项目进度的跟进任职要求：1.专业不限，本科及以上学历；英语六级及以上。2.实习时长：至少3个月，能长期实习最好。纯实习工作不涉及转正哦~工作内容不难但是比较枯燥重复，所以我们需要你：1、 耐心仔细，谨慎认真。 能根据指示，按步骤完成交代的工作，不因大量重复的操作，而导致错误率的上升。2、遇到客户临时需求，可以及时协助整理完成相关资料上班时间：上班时间9-9.30，下班时间6-6.30。双休。薪酬：每月固定2.5-3.5k，具体根据测试和面试综合确定,https://www.zhipin.com/job_detail/bd0c1237c7a6027e1Hdz29y5GFVS.html?lid=4WmKvkdU3Ra.search.79&securityId=3yJdFwlqE2a1c-61L5tJBoIj1xDt_fnwh9j5ik6gb37ZR5NNKLy94p-vXo6Y0GwsJcebSHK63eDUhQpcpogrptJrSEnEttI-KLWc7X7bHQm_Oao-Te8~&sessionId=
顺丰速运招聘物流运营,顺丰速运,成都·成华区·猛追湾,3.6,4.5,一、实习内容加入新鹰计划，同学们可以通过“闯关升级”的形式，在校期间灵活实习，体验顺丰的各个不同岗位，积累实战经验，通关必得顺丰校招offer，毕业即可入职顺丰上任管理岗位，匹配管理者的待遇，快人一步，完成大学生到职场精英的华丽蜕变。二、招聘对象2025届本科及以上学历，专业不限（毕业时间在2024年10月1日-2025年9月30日）三、招聘岗位新鹰计划实习生—经营管理实习生（区域主管/中转场负责人方向）四、培养目标掌握市场开拓、客户服务、团队领导、社会关系建设能力，培养成为“懂业务、懂经营、懂数字化管理”的优秀经营管理岗人才五、实习要求1.踏实肯干，意志坚定：面对挫折有韧劲，拥有一定的抗压素质2.善于沟通，知情达理：具备良好的团队协作意识，有较好的共情能力3.逻辑清晰，自信敢讲：具备一定的问题分析能力，能主动发现和解决问题4.主动学习，追求卓越：拥有持续主动学习的习惯，在经验和实践中不断刷新自己六、实习亮点1.通关必得offer：实习通关合格，必得顺丰校招offer，毕业后可跨城市入职（结合城市需求）2.发展超车道：校招培养前置，毕业即上管理岗3.多重激励：实习薪资、专项激励和各项特殊补贴，多劳多得4.名企实习：世界500强、国内第一的快递物流综合服务商实习经验七、面试流程网申通道——测评——面试——试岗——片区入职原标题：《新鹰计划实习生（25届）》,https://www.zhipin.com/job_detail/81f7962fe47d437a1HB_09u-F1pZ.html?lid=4WmKvkdU3Ra.search.1&securityId=gy6G_lWEHWiDm-x1I1AFztAVXy17k_4yB6jN5LjGQKFNmPTwBaBngRLQ9dtz8AvognTdC1PlNZ-xBLUqBDze7jKnAIQ2DX9slrkA0SOftEJollce&sessionId=
运营实习生,步速者科技,成都·青羊区·黄田坝,3.6,4.5,岗位职责：1、协助运营专员执行公司现有微信公众号代运营项目的执行（排版、文案编辑）2、协助运营专员执行公司内部运营（公司活动策划、公司视频号、公众号更新等）3、协助BD、行政进行基础资料整理。岗位要求:1、24年、25年统招本科及以上学历，有微信公众号运营经验；2、熟练运用秀米、135编辑器等公众号排版软件；3、掌握PS软件的使用，能进行海报制作；4、熟练掌握剪映、PR等视频剪辑软件为加分项。注：该岗位为实习生岗位，表现优异提供转正机会，可实习6个月及以上优先考虑。,https://www.zhipin.com/job_detail/fa55f150d3fb744f1HB82d-0FVRZ.html?lid=4WmKvkdU3Ra.search.38&securityId=1Z7eLb6nOhf86-01lHEiGGBuhEv-EKMWsAN3MmDxLHIGsPGorhrA00odhCnjHHpSQjp__MSEcmgG9U-dZEFXFEzUkyHOOwTFrnCdEMXujJ1gU8XbbblrGjKP-5IM09Hykq936KRtI2XYBNlcdR66ig~~&sessionId=
DNF韩语实习生,俊云科技,成都·武侯区·新会展中心,3.6,4.5,工作职责1.负责游戏本地化，包括但不限于文本翻译、审校、保证本地化内容在游戏内呈现的质量；2.协助社区、社群、贴吧用户运营，收集用户反馈，优化服务体验。任职资格1. 热爱手游游戏行业（原则要求），对韩国游戏市场有独立认识和了解，熟悉副本、PVP、PVE等游戏模式，有DNF游戏经验优先；2.韩语相关专业，韩语水平TOPIK6级，持有ITT或CATTI二笔证书者，有韩国留学经历者优先；3.大专及以上25届同学，可实习3个月以上；4.为人正直，积极上进，有良好的人际沟通能力及环境适应能力。实习岗位收入结构：实习工资2500-3200元/月+免费工作餐+各类补贴+奖金俊云各类福利：1. 社保&公积金&商业保险为你保驾护航，助你安居乐业有保障。2.公司自有食堂营养双餐&餐后水果&丰盛零食，让你元气满满，能量加倍。3.N天带薪年假&团建基金&团队出游&花式聚餐，助你快速融入团体，默契协作。4.专项学习发展基金&各类学习资源与补贴，帮你技能提升，快速成长。5.各类贺礼、慰问、节庆、纪念日，花式宠你，让你倍感温暖与惊喜。期待我们共同努力，成为一家有用户规模、有社会责任担当的企业，为团队成员提供物质及精神的幸福保障，为玩家带来更好的游戏体验，还在等什么，一起追梦吧~,https://www.zhipin.com/job_detail/ac61efab1217b5971HF_2927FlJY.html?lid=4WmKvkdU3Ra.search.70&securityId=40dYEdFMnMU2k-j1OW0rRUz7LZMG3nR7kV2B8Fmgsf6uYTNeCdWcVeA-GWp44aNJDIQRqCra5pgAgqBOnBJZj7ArGVv1MyX_MFpW3frdPR5AHTzm&sessionId=
美术实习生,好未来,成都·武侯区·孵化园,3.6,5.4,岗位职责：1、根据教研老师需求用AI生成和手绘优化绘本插图；（AI应用可以培训）2、与教研老师沟通，确保美术品质；任职要求：1、美术相关专业，25年之后毕业的在校生；2、扎实的美术功底，习惯使用电脑photoshop或ipad等制图软件，具有一定审美能力；3、热爱数字绘画，对绘画富有热情；4、需要至少3个月实习期。加分项有以下行业经验：学前教育·培训/辅导机构,https://www.zhipin.com/job_detail/9aaeaf4e219b3b941HJ629W0F1VX.html?lid=4WmKvkdU3Ra.search.37&securityId=f2x15f-xnnm2R-q12j8PA6rwW7jlJMkZViIMgkANPYONleEtVbV7AcdeBiu6q0IVH-VkRODH6EFF9IKGDMnkbPWcLkNV9PusiLXFyXMaQZZe&sessionId=
达人运营实习生,道有道,成都·武侯区·桂溪,3.6,4.5,岗位职责：1、协助达人优化修改视频脚本；2、能够协助团队进行营销数据统计；3、上级交办的其他任务；我们需要：1、本科、研究生在读，25年毕业生优先，一周能够实习4天及以上；2、对抖音等短视频新媒体感兴趣，网感好文笔优秀；3、会基本办公软件，熟悉excel基本操作，有一定的数据敏感度；4、沟通能力强，勤奋好学，积极主动。你将获得：1、氛围超好的团队，每周五下午茶；2、和抖音达人沟通接触的机会和资源；,https://www.zhipin.com/job_detail/0c2ba8d6f02b18971HB63t--F1JV.html?lid=4WmKvkdU3Ra.search.64&securityId=Ua4KCnazHDueA-g1GJhtHuu4XuLmzd_EFAhDVuU2Gh5oUV40uymkJxJDmuNcfA4g9r_JEj88_7ZRjR14ETKwupFeKzKeb7lCbrHT16JGB1jojw~~&sessionId=
教研实习生,成都新程领汇科技,成都·锦江区·红星路,3.6,5.4,"一.上班时间：早10晚7，周末双休。二.薪资待遇：120-180一天，具体根据面试情况及过往经历而定。和谐融洽的工作氛围，干净明亮的办公环境，创新开放的企业文化，实习期表现优秀更有转正机会！三.岗位内容：1. 收集并整理海内外名企开岗信息，并提取重点内容2. 调研求职信息，并制作相应文档，配合业务部门需求并进行支持3. 其他临时性任务【岗位要求】1. 25届毕业及之后毕业的同学，有过资料整理归档的经验，熟悉基本的办公软件（wps,excel），本科英语专业优先，通过大学英语四级及以上；2. 沟通能力强、学习能力强、负责认真、工作细心，执行力强，有良好的市场敏感度，思维灵活，学习能力强，沟通表达及归纳总结能力良好，细心踏实3. 有教研等相关工作或实习经验优先4.需要全职周一到周五坐班，有效率的完成工作就不会加班，如果确实需要加班可以调休！",https://www.zhipin.com/job_detail/46b22b290e296b781HB43dS_GFNV.html?lid=4WmKvkdU3Ra.search.48&securityId=dbjr0QEuy0vid-D1rRQmghdEp7WV09asRDoRvveDr92Db0sUnhdCbHWPyozx0lZclfJF7gg-u2kIA6y84vTAgg0PavKY9__0Ul7xZU9_Im7oR1j80p63De1AKP5gtOmMGnzeBG3PFqGmMLE6EMMJ_tc~&sessionId=
